bundle_ref_id,itinerary_id,departure_date,cabin_class,airline_name,airline_code,flight_number,full_flight_code,origin_city,origin_code,origin_airport,origin_terminal,dest_city,dest_code,dest_airport,dest_terminal,departure_time,arrival_time,duration,stops,is_direct,price_vnd,discount_vnd,original_price_vnd,is_hacker_fare,booking_url
1976389572,A:SGN_20260918_A:DAD__1-0-0_ECO___1696350923,2026-09-18,Economy,VietJet Air,VJ,646,VJ 646,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T20:40,2026-09-18T22:00,1h 20m,0,True,1396666,0,1396666,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___1696350923&pt=AAAA.AAAADJ4qPcFBb%2FMWFOfIkmjSl8W9JMXjFOH0G5izG46l3hbrO6XI%2Bz3UnZtERMRW2BjNW8SVKjTldcmjrq2eiLSfCi%2FtJtvn3iWAZdO35qXHzzTxvS6s38bHx%2FPAHvyexe824L7C%2B3V0X5PRbOk2qXsr6FlGOhP8nUWIV7MzpBTVftrFsRmi62jgmV25stEeHdvDLCjsZ3OwT4BA4zvYwHENcDgJd%2Fy0erfa85i00%2Fupis%2ByNKZoQdEGg0%2BLg%2BOcTw1Aew42dP90xKnp5DV7ML5zpj9bbNfCGb1d3s5eRf4bZQwqEvDLt%2BXZuDTdw5hGZY7vc4A%2B4hXCjaa48VIQo4EjMj5%2FVGYKI%2Fub0GLz5vwAtn5RyolsuwmNyA%3D%3D&ptyp=4
302264517,A:SGN_20260918_A:DAD__1-0-0_ECO___2049247448,2026-09-18,Economy,VietJet Air,VJ,652,VJ 652,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T21:10,2026-09-18T22:30,1h 20m,0,True,1396666,0,1396666,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___2049247448&pt=AAAA.AAAADDzHUTqRHa5CQaJZyuBgwMAANNUvl2lBV%2BPGGO76MvDx%2FSczpnyxs%2BH1%2BlNX4yBUjVEq0TCdK%2F4HPYJbuK64CiZ%2BmVKRE4QalzKX2C%2FKaRnEcBHOPzxgytDRBG9kDyCp37mg8tLucmn0avkTh5MwIH%2FAZb2REKmYCgoR5RB75I33UR0WSdSEgmwJiedE6lo2Ml%2FHMFEruGNf2yn0UlE1hbQoBrAXOxjIDekeZWOBrKlqkH2NlYtXynbpQxHiBELGYbtt4eJAvpb9po%2BwK0r1vBi6Semp44TzxQlR5GVZIfxrjFaBvyZQ%2FQVqJt%2B1QePCdqgGsSaVZpY%2BNyp23Vt155BcNTz7DKX1zAreRj1x3SBwF8pZSY8%3D&ptyp=4
1304720469,A:SGN_20260918_A:DAD__1-0-0_ECO___55338074,2026-09-18,Economy,VietJet Air,VJ,644,VJ 644,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T19:20,2026-09-18T20:40,1h 20m,0,True,1396666,0,1396666,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___55338074&pt=AAAA.AAAADOTobA2idJvq09Dv21baNZCzyHKc2auDos4%2Fz7esfja1SM9SaNuTNGEvAYXgrV0C3xdaByyINwqKaw1KaztejJoxhSHo8uird1Ls4%2FqOs8mgESDp62yFeRE9AH%2B7aYJnWXd%2BJ78BnIzjL88WLlMDn8A3AHivtEM%2FnHvGHBdGOzRHy%2FGjU2Ky%2Bmc7wjlGshEESkHixqCcUKpChAnML5Opy9plkG1YZodyMOgbMsMvLkzyQafI%2F6qmQ4p4y3AGapmGdZOoJe3dT5paPZNedpWH3ULlMy0lJZ3%2FT7oosoNBbcIKvTVj1NrMzuS3VLe3%2FBNPtAryIpmnbJSh6S2Q2qhYuOfCetcIREm%2BaNF12EYlM7F%2FmvzzPiM%3D&ptyp=4
1841631883,A:SGN_20260918_A:DAD__1-0-0_ECO___53055998,2026-09-18,Economy,VietJet Air,VJ,1626,VJ 1626,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T19:00,2026-09-18T20:20,1h 20m,0,True,1409546,0,1409546,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___53055998&pt=AAAA.AAAADC5ST%2FXlDFPg9i5kpCmxZxPDbOVR0wGwf78C6sIJP1iy4g7G5Y8MZJEWRlcybinvnIOjdOW7gT9AY%2BHFPPcdEickhhsPQX%2F7UCxWywvSK1DBDQrbowbTMB1wmozvkil2Tu0u1xNeQt%2BN0nPd%2Fcou8LW0a4gKvMWWcaabPoI1IPP3%2BNt9fQqr786n23hmpfk%2FloFWQGHQsBd3Oj0bBxXyOxelllKk3hTdqcUOMOW4vRAAO828AWK2Jslz3lgaZv3C9DXb4SRvw%2BgXtV5WDtS8bpeXoCqk%2BDK1DZMMRkrtXxKrSrAhag%2FiGPeKYNUWMWC9cPnmfoB1KAGnQ8JGUwNv%2Bx4Qmp8BtHtykLkgp%2BO4cc4gKjni5wHgDw%3D%3D&ptyp=4
533200903,A:SGN_20260918_A:DAD__1-0-0_ECO___2115950733,2026-09-18,Economy,Sun PhuQuoc Airways,9G,984,9G 984,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 3,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T19:30,2026-09-18T20:55,1h 25m,0,True,1430461,13957,1444418,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___2115950733&pt=AAAA.AAAADM2DWHDLg4%2B45crSHz2%2FHJKFtPzEdReuqHc%2BdIyi%2Bu4VSTMUDKQ2xYCOh%2FS7veMjzvao9NrR2nvi%2BgSYANbuSCj8W1EbJg3PPdy3OZLBGw4iH6SiThDdxhEv%2FRMKrTIpiVbXWLKAUKsxsUi5GymJAaPZyqdrlkHkDTMrC9DoLuupPkZM2ox2I8v%2F9m5%2BCi2J1Y2tMkzB8GWsivNq219MWGxYcYO%2BMGSTZioqYlDxbvgeWxLKTMFEqmenh4BNndGJqhnv35%2FMuuD1JQQC67M%2BXR6shD2kC2%2BsBZ0TbOCAeDGyEY0hBkd3RS%2FPy5GAmNJtJxk2jcppLIeQHRnDgnPmZZuh26dX9ce6z35a1xibEpdDzvkqsP4%3D&ptyp=4
1813360961,A:SGN_20260918_A:DAD__1-0-0_ECO___132540558,2026-09-18,Economy,Vietravel Airlines,VU,684,VU 684,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 3,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T18:20,2026-09-18T19:45,1h 25m,0,True,1549652,0,1549652,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___132540558&pt=AAAA.AAAADMK3Dl7QaLmNE%2FmyoLQo9QVo5wyW5yjjfK8svpSV8o3xBEsRZzbEksoPribk2I%2FsajiO5celKgHYCRcqE9EbEq7l4ni7DRPrdyS%2BCe1SO1dbO%2FZByPMemi%2FfA5jv4qG6SV2aqSv6PwFXu2mFMGPdtdbxI41TAknhj0gPYNmbbieUfXOZYMNfimufLEK8PlRKmI7DfMj3%2Foah6Kho%2BfngzCcb64c23UOEd2JN%2B6hYfLB7GWhegm41F5eMWjR%2FYwvsfhdCcA46r%2FkcsasgV94WwtUxOBBuNkjWZ4gtChsYIcER0Q67wO0Q0ns1K2q1LLExcaOH2%2B1DQmH6TQJ6uQZjUDCF%2FPi9Bem6gLAChgWjXZ%2FkUXulhUW13w%3D%3D&ptyp=4
441962481,A:SGN_20260918_A:DAD__1-0-0_ECO___298494227,2026-09-18,Economy,Vietnam Airlines,VN,106,VN 106,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 3,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T05:45,2026-09-18T07:05,1h 20m,0,True,1577935,48237,1626172,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___298494227&pt=AAAA.AAAADMPEl7XosWW4SYmn3FrhmdRa6bmpdGLEEf8K6aDhL8Evp7uAf3WPwv8Auavd7QwCaDnKfxXoLhnWJjg72kNv8b6U1%2FR8Rrfi2m3w%2FJ34%2FmGwKacYYB5e2G%2BtF7duCyOJqg%2BTBOG3SmFncUUkiGbvJgmWNc3BT0ATkdt0ig%2F0SzbwRW6iQRaMfCD81AfwLuqYoLAiPIqHtKU5r8pbfRO69GG8RvqLuCigjWbndTf2GkoIf20FIs66lYya62ffooKDtxBcPoQefxA2Z%2FWWSHOTOX3tkglldKIqj4hPCRS3XKJDS2Rj9DGALYH0ds4i5EUWziUcVadNhOekMtVyKWTGaUDUicyPc2kgmqiWFHlTtRdvyiM%2F7gJEoJ5O&ptyp=4
730049258,A:SGN_20260918_A:DAD__1-0-0_ECO___64376289,2026-09-18,Economy,Vietnam Airlines,VN,7108,VN 7108,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 3,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T05:50,2026-09-18T07:10,1h 20m,0,True,1577935,48237,1626172,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___64376289&pt=AAAA.AAAADPZAOBofn6oQAYvZZtbM3rjqsf1gmWcDfjGPdCmWWdW0zHdpYHD4yaW0fGLd%2FcONX2FPUHkaeH7p110pr6oOlRnPInpkfTdYJoJGP8YvntgKDyiTT08zffF38hMtzlC5%2BBbYv9htQ%2FRrYdbfd8HebPpS8XHjkiKCmqIoUMtevnMneoTYWGsN7OYaQcKAfRDE1E7HX3II6u9oQbPSbARD6xqJibCkmDKdz0XBKXxN8Tqe1pNIcRCaSD%2BLp0d0J3NyAqUDAG3hWu6jUr2U9dMS4DsJn4gJq7W8kP6Z6C4FNdTkrhD3%2FnjryU7uEZV3A426feRAQvHfhxJwS%2BbAt%2F6eVWHewd6s1AunzTHKaOMTN%2Fxk%2B5zxGDQ3zaA%3D&ptyp=4
838043821,A:SGN_20260918_A:DAD__1-0-0_ECO___110190178,2026-09-18,Economy,Vietnam Airlines,VN,7134,VN 7134,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 3,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T20:15,2026-09-18T21:35,1h 20m,0,True,1579489,48284,1627773,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___110190178&pt=AAAA.AAAADG10zxQ1ZvSnfU8HvXB6HZCWL%2BV6hGi5DuOPdLBSuGdQYA09wXuvsKncrWdv4XiWbdPaYEH59s2AWH7Uo4yuc4qPHgfWIS9%2FRGuzZnyzg337bYIBJJ4Abtt5rWRbsJxGYc6STI76ULwQ61VYNMuHJOFrdwo8o6Zt4dtlO3eSvJ6HXp56uN%2BQuy0Mn87G25lwBNKTYAPKIeCCv5MIkz1MBx5EV%2FgT9eHrGM7e2KrrEFKvCYnfHB%2FHKE9W5Pnas83aDTFLkXlRamoKKeiSmCFqbunFyiZpDMqaaZcfwq%2Fa%2B9HGKfsG4pNqwC%2B3bteCa7IPSFtQGDZFdkGR3dy%2FFNwk9T41WkIWmXrqSV%2Fl5zZPcP732Tvyzw%2Bq5ZM%3D&ptyp=4
524283985,A:SGN_20260918_A:DAD__1-0-0_ECO___981009606,2026-09-18,Economy,Vietnam Airlines,VN,142,VN 142,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 3,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T19:10,2026-09-18T20:45,1h 35m,0,True,1625328,49686,1675014,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___981009606&pt=AAAA.AAAADGPKcMO9S8vw955gWMYoGP6605WEd3%2BZjQH7%2Bxxlpkm51EDvBTpf7Ms0GJWot3rnDLxw5Wv6aV6zZIjnHQYstNVR34Az5SdSK4ZHLoVQejADXYsoGUo2gzq4UPb%2BWDq7VIDWmgRqUQdVcJic%2Fj8VMJOPwR0DKgurMWSUT6ky4%2BeXIC5gf7uEAbG6gjg2G6lDzvDN%2FEKdgSWlwX8N9lTaRZIrQTJ34My2UgBUW0VoY%2FAckBe0Tq2VQNGkOFqktW%2FmIfpM8%2BTOlInNIBZ%2BtX%2BdvrJDMUD17wrl8R5MeEmYnk2FrCnNWIfepWSntv4t%2F2KjjBfebhOVuPVwbgeQZnc58nL2Pmd31Rv30Gp1gcqbZCdTRGZoyNpy%2FdOzwA%3D%3D&ptyp=4
2120266507,A:SGN_20260918_A:DAD__1-0-0_ECO___671204189,2026-09-18,Economy,Sun PhuQuoc Airways,9G,956,9G 956,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 3,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T07:05,2026-09-18T08:30,1h 25m,0,True,1639533,15997,1655530,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___671204189&pt=AAAA.AAAADKjC6TEU5TnRtuSnLV6TA1W7k%2BgfHeMWEolE3dvt1seZgle472AsXk8gsJw51ireaQr%2BshNXdAhmQNnIEN8QR%2BL1Ld0%2FJsK4Tp7dKE9KQKJvVX4YuuFTrsojGIKFBdCnELGt2KlNlGVf4UIKG65E7OufPh8wHxNZE2H5ojWChOZ9TWn3ByGMUkRfnrjV4UVA9h8yjqVP%2FmSU4LRUWYV0cOH7Ik37RYHBZqt2GtLnSarK49MPG7NBUtZ1Pk3s6iwde2%2Br9JzsOSYNooUGHf0NdKambykv8v%2FmXjNzMb1V1gOXVoc0XugcpnS5G%2F%2BHBziShiarQLqeCdivq%2B1CeHsfTYsCJHAC3Rk%3D&ptyp=4
760184291,A:SGN_20260918_A:DAD__1-0-0_ECO___1805703703,2026-09-18,Economy,Vietravel Airlines,VU,672,VU 672,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 3,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T08:50,2026-09-18T10:15,1h 25m,0,True,1663533,0,1663533,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___1805703703&pt=AAAA.AAAADBGELSorEBu%2FyXcDdunHAs5LFxpbPHnstwyO4Jt6Ah1BeUR6jExXbdf%2B30PjdjOizlNq%2B4WTQ2k38pAYHIwnyrSyH%2FCRi5MkhFABd8ECrHsdb5FtL1mW6Qg7wvAVudytNRMr61A1D9B%2BKHxEH%2FB9UOMR88fthUdSUcsIJVAc6mnQcXe6Gc44J1RcB6vJDsvMIYyh0uXb%2BkVkkV9Hzp3RPBcjbGLEJk9w8V8u4qktKNtEm5Ka0hRGa0FcfkRjUNvbzlpoGg1ASuKermbIhjZTUkyo7Di9%2B70rjMBLfVz6bErcr6Gjx9HLHonaryGpumlBfi%2F%2B2sAbUBeoPZJUK4xwjpExEWqV%2BNvP0TJdxfMs88fABzHfOON8uit3AfQs88PysNiL&ptyp=4
293821163,A:SGN_20260918_A:DAD__1-0-0_ECO___1058794263,2026-09-18,Economy,VietJet Air,VJ,1630,VJ 1630,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T05:05,2026-09-18T06:20,1h 15m,0,True,1693718,0,1693718,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___1058794263&pt=AAAA.AAAADMbDCHEOBlFFGG4ASUN0oh0VB%2BmDEKnxQvmxduyx1xIIaxTVmQisVcNjLRKMeXWKb0lXv04Zfb52711B22azgtZCxKe8eHbfZaJ7nfnQ1h8Df9aChSzIrD5%2BplQYRvHWTG6LGmEpmh2B30aeXmCLPpKulGHQ2JkVOOZxJ%2FRpVbSxW57%2F2ZcPSmjvI3eAJV2gwuhG3d4kw4AnPfESjz11jaNWad7PZw6Q6j%2FlllWp38D0EeSjRPYNTV2mkS6rDOVTKT5zFp%2Bra08WvOG3HEwh4ElWbosb%2B9KSt1bRB9MAs6I6Kg9%2FS%2FVF4GpiRj%2ByN1HgpcvDocBihgV%2Fr4i0EfbhVnwAtF%2F7L9%2F%2F5to%2F10o2i%2B%2Fv6iiBaw%3D%3D&ptyp=4
460473058,A:SGN_20260918_A:DAD__1-0-0_ECO___1767895383,2026-09-18,Economy,Vietnam Airlines,VN,146,VN 146,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 3,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T19:55,2026-09-18T21:20,1h 25m,0,True,1704574,52108,1756682,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___1767895383&pt=AAAA.AAAADD8%2FD5A6zyV0eByy3vLNNb2KuZvieU7kcHehcVhoa%2Fk6X69VM3v%2FoGV%2FBihOE7g6kMbukqiUAIrH7v9bFRoA6PLSvU74Z0uqKSaYQ8nUIjYly7U7TXLyFIqKfT0bZ%2Fuks7h8x0ZWk79KewEfNaDAyxqNNgjBTLvm1hhfpXdKe8SgQ1ZX%2BKHdm8K%2F1wTlyAJwwag5vrBjzNwrSJWaZgYWI%2BTj8HW9iZwWCLSV5CgiYMbzkSM4WnaUmLYtlSmx10iRYUQ9HAOTT%2B1uwRLL2x594JdubMEvD9QG%2BZCQoe0nekcB9Y%2BHDzv7z2eLvm99vbi6kmeQs952UGSXVJE2MLcNFVQ96le03gnTAoAl8YTVYGkwHhiU1TI47jU%3D&ptyp=4
64200200,A:SGN_20260918_A:DAD__1-0-0_ECO___1612115365,2026-09-18,Economy,VietJet Air,VJ,634,VJ 634,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T10:45,2026-09-18T12:05,1h 20m,0,True,1717993,0,1717993,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___1612115365&pt=AAAA.AAAADLfwmkQtDORwXRb6gBvwpgNB6hf%2F3mW7MI1zKmFz45n4MoNRl%2Bt7GSBbZF2wgwOZ%2FkjKD1XIHNohQ3H2DEUtg%2BuaLu5xeayvc%2F53L%2BIpMm3jwuLfOGPDQIgaG6JzFdgZbbamPiZNgIYZNQY%2FM6Pd9ph%2FBUb14xK6poBsqfZqdnKoU8QPQWCbCMInrQaAOmk6OOqORP%2B%2FjKTGzqLsbxv7UlekR%2BNv4bSrRdMTGbV%2FX5X4d8dmsWzZnNkTuExh7NkbPSJ09PW065f6qZEQXTvstRNG97twzHEfdTwTyOMR7OLW8n6Eez6aaeH9wdRiVmG6oJaZ9VWJFn%2F1N%2FWQauCgLNi20%2FSGV%2BotYJ8%3D&ptyp=4
1412586278,A:SGN_20260918_A:DAD__1-0-0_ECO___1963625918,2026-09-18,Economy,Vietnam Airlines,VN,134,VN 134,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 3,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T15:45,2026-09-18T17:05,1h 20m,0,True,1767246,54024,1821270,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___1963625918&pt=AAAA.AAAADMNYSnCnJVZ3R3S0107%2FZfipNEWnI5Mi%2BMp34mrjsLYrekIwy0kgVzxexcXdmC8srloSB6TLlh5kxPUrN6WC6AiORLU%2FXu1wjVkbfxwTvEVB3Dnq28Oypdrw6lRBpvoDlOil8p%2BQ0e5EvY46E%2FAr5Cw18bAw03RgZXRqNWKfnQqYw41VAKeCFfp%2FAYTIuiQd2VC3I3wHUwMgvKL%2F%2BWwGZVPMe8XXp%2B2lDfAITOAdba9jiq8%2FI2I5K2Mfo0xFtYfkVMUAKcESXYvQK%2B3xlsNHquvdqpUX%2FUS18N35Qu6AqAuLnWZvG%2FNt3k1Zw4Z6VBO6rbcQTHKIHxfyNgFjZYVtinM5Jgs08HO5sjFLuYQHtM%2FS4O3zx4oZu%2FjIcpBD&ptyp=4
2133820189,A:SGN_20260918_A:DAD__1-0-0_ECO___1727469863,2026-09-18,Economy,VietJet Air,VJ,640,VJ 640,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T15:10,2026-09-18T16:30,1h 20m,0,True,1787185,0,1787185,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___1727469863&pt=AAAA.AAAADKt8P8I93PvSyNqL90m2NyirNICg14IOo%2Bwdi1nB5MGUJIuHW9B9MphWbPJ3EBk5798ObAiyWahe1S2tEwORnTFPc8P8z9bJPS6duA%2BgcVpa7MytFGnmhCjJtyyTIwQKOV4NsIuZFJADyE%2FCSDC828FqaNexSOZ233kgFolWm3gvs8bS79LCn%2Brm%2Fb%2FmnIsvkMSh0yrUNGObZkAvA7YYF3zofP5JP8R4VTN8%2BZzbJwkBL0rF%2BPfBY9zdMAyY02HG6HPWKVMJGJwDW%2BJndeYuL8v152hCVQXDkLuARHzTWkSuonVus%2BgRWgQ5U8g9dw8V8wnglHDtmtOp%2FLwZ7iGSjQOcENs3jk4sLPKM34N7jOsZ9InlNUqm2gRVSLU1Hen6DX4%3D&ptyp=4
224601672,A:SGN_20260918_A:DAD__1-0-0_ECO___1192052106,2026-09-18,Economy,VietJet Air,VJ,630,VJ 630,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T09:00,2026-09-18T10:20,1h 20m,0,True,1809003,0,1809003,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___1192052106&pt=AAAA.AAAADEFy0Rua1Jo%2BczTUmS54XsqPLh9SGZGbD47vdZIMps1eACBKEQA%2BiUbJfgwnNGdviXiPFfzeck5HmBe2gZZotf11TkVoT%2FrrX8MQssO2oQXGgaCGoiifqsbSck0RzkMCLdgs1pwQZvQA%2B1zc8jcvQxKhFtf2iEX7Z5dI7oOTRT7C7%2FSZoYdbjzyNAWOe7uJtcb%2FUL2wvuE9Js8qPMvJxFxl%2FO2UshJmMz%2FDQIwEdZcabjCol02%2F62BzvAZiIudLlI%2BT3EafkHvYMNHHrzDhATCZCcx7OlnLTPc7126I9Viln7jSFPuTon5mabwL8cTcCYWxqmMvw9mSA774yb6kNmE1lzwK6URhcARfOnrswoRHC0Ag2MQ%3D%3D&ptyp=4
1348759252,A:SGN_20260918_A:DAD__1-0-0_ECO___1486657983,2026-09-18,Economy,VietJet Air,VJ,636,VJ 636,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T13:00,2026-09-18T14:20,1h 20m,0,True,1809003,0,1809003,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___1486657983&pt=AAAA.AAAADHwZRrRfjkTkvY43Fa%2FjwqR6Ab0KW3UQqVz5PGvWA79pM75GDGcXVecYzTyTv6R2Np5%2FRGxtcHa0GUSGe4Sp80h5gvMmfbLbuCZilrxZt%2BAgkU8rCWUg5s1fhY6wHvVqAlVTBYo3TSEMHMJlLE0AO8%2BxbJFsy1ZpNw9X16UcXtIC0IPL9n6CSU5lBJQWddNIhAfa44LRwvYJZb6B5917LDVZafJcnZLZCEj6sl0TxB%2BTpYd23riBt%2FsxCwaHFeeF8%2FUohM64w2k81PDeBDv1ZLKbBMTNAyzk8DcYKPK574bhSvt4wb7H2pqSGXg9it%2FnxG6KrOzAEZJcUi8DVg19SckmuUmuVS4nZ4F%2FA9eWBfzvI20QRXE%3D&ptyp=4
495504991,A:SGN_20260918_A:DAD__1-0-0_ECO___1893613651,2026-09-18,Economy,VietJet Air,VJ,628,VJ 628,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T07:05,2026-09-18T08:25,1h 20m,0,True,1809003,0,1809003,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_ECO___1893613651&pt=AAAA.AAAADJ%2Blkxr13geY3Z9DhWoJX26CqvnG0qIoB4aM0UROJh0pcWLg1s8CWhtTm1yFJE1AsgLYSHWuKx8cp%2BDI%2F9YGy8BT9MDd69S%2B%2B0SA9QS%2FsiAzTx7jPo%2Bp4%2FkcaVaW9lXFmytdnOc%2FwC1NNEuiH7ZXgkxkx8lqoNwUmXt%2FiQzLpYmYpJcVFQ5H8KVfhZZuDuWHNgVoLVAzG%2BYLDY9NgQpDdsnRaZlsYowUhzo4LvS5nVkhiAScaEWGQr8EtNIphWqHcGTCtOCAWktv2fdESW2FxNWPCXYxqxSc9%2FfrawhKnfQ4kSr503%2BeVSc24z%2BP%2Bnk%2Bk71Bq3MA0O27bTxL4y3f7gg%2BA1DL9MoUlKwCGXKE6e31y1Rbhw%3D%3D&ptyp=4
2101681731,A:SGN_20260918_A:DAD__1-0-0_PEO___1058794263,2026-09-18,PremiumEconomy,VietJet Air,VJ,1630,VJ 1630,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,Da Nang,DAD,Da Nang International Airport,Terminal 1,2026-09-18T05:05,2026-09-18T06:20,1h 15m,0,True,2791364,0,2791364,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ASGN_20260918_A%3ADAD__1-0-0_PEO___1058794263&pt=AAAA.AAAADIF5Y9dVAuh64Wv7CG0XnRyP%2BgzUQrrJHCUr2HD9o5s92ZYn9cgqyLQDL9kOPDiEpuX9TluL7pjtcra75S4xFdlxoVcQw%2BM%2BK6TS0Uz5oq2DyoEzM78GDEjFeCNPXnn0SyNkQfDduflFMqrBh4HTqiFrk%2FU%2F5ENUg5rk4dg1hwzzyNP2sEwvHVLxJPNRrjpAG1xU%2BR96Ho0zu7fpqo6xjP9Uftz%2B%2FJQHeUmssz0QnE4%2BFjGvfvvy6Yq0%2Fa7khz9104tLWl30D4Yk5vCXddrcmwUumBk%2F3e82gV3AYKfH33MB6FOI8T1frUBykR%2BefpjNAepZCje%2BSShtSGbOe4WxFf%2BMAuc64Ohub1yI7JD6QA%3D%3D&ptyp=4
